GeneId	Symbol	#transcripts regulated	total #transcripts for gene	mean log2(fold change) of reg. trans.	min fold change of reg. trans.	max fold change of reg. trans.	fc stddev	min p_value	mean NE(treat.reg.)	stddev NE(treat.reg.)	mean NE(ctrl.reg.)	stddev NE(ctrl.reg.)	mean RPKM(treat.reg.)	stddev RPKM(treat.reg.)	mean RPKM(ctrl.reg.)	stddev RPKM(ctrl.reg.)
14421	B4galnt1	11	11	-0.361	-0.633	-0.042	0.191	1.00e+00	0.07014	0.018	0.09776	0.031	7.42265	1.703	10.37375	3.233
20678	Sox5	15	25	-0.361	-0.829	-0.139	0.206	1.00e+00	0.01155	0.007	0.01601	0.009	1.15926	0.641	1.52233	0.829
11937	Atp2a1	4	6	-0.361	-0.469	-0.267	0.094	1.00e+00	0.00158	0.000	0.00232	0.001	0.16881	0.032	0.22970	0.051
83762	Otof	13	17	-0.361	-0.495	-0.102	0.123	1.00e+00	0.00075	0.000	0.00104	0.000	0.09387	0.033	0.13414	0.026
70099	Smc4	17	17	-0.361	-0.696	-0.089	0.124	1.00e+00	0.06753	0.024	0.09122	0.029	8.02843	2.703	10.87356	3.589
68775	Atp6v1c2	9	12	-0.361	-0.551	-0.025	0.130	1.00e+00	0.00097	0.000	0.00116	0.000	0.08632	0.007	0.11757	0.015
67968	Ooep	8	9	-0.361	-0.658	-0.147	0.223	1.00e+00	0.00483	0.001	0.00654	0.002	0.47774	0.107	0.67341	0.237
108954	Ppp1r15b	12	12	-0.361	-0.722	-0.286	0.112	1.00e+00	0.07738	0.028	0.10247	0.036	6.89920	2.463	9.13113	3.179
224860	Plcl2	6	7	-0.360	-0.391	-0.282	0.036	1.00e+00	0.03807	0.009	0.05203	0.011	3.53963	0.850	4.76876	1.048
74194	Rnd3	8	8	-0.360	-0.401	-0.272	0.052	1.00e+00	0.13377	0.045	0.18777	0.066	14.12424	3.444	19.21257	5.066
216344	Rab21	5	5	-0.360	-0.371	-0.344	0.010	1.00e+00	0.16292	0.018	0.21883	0.022	17.93971	2.403	24.28919	3.202
384309	Trim56	5	5	-0.360	-0.628	-0.210	0.185	1.00e+00	0.00520	0.002	0.00720	0.003	0.47079	0.148	0.66274	0.299
71946	Endod1	10	10	-0.360	-0.493	-0.240	0.059	1.00e+00	0.09067	0.021	0.12308	0.024	8.08328	1.873	10.88995	2.114
14149	Fdxr	1	6	-0.360	-0.360	-0.360	0.000	1.00e+00	0.04539	0.000	0.05865	0.000	5.11341	0.000	6.92355	0.000
80748	BC004004	4	10	-0.360	-1.288	-0.035	0.536	1.00e+00	0.10903	0.119	0.11894	0.130	12.47274	13.915	13.78745	15.460
57764	Ntn4	4	5	-0.360	-0.496	-0.308	0.079	1.00e+00	0.04174	0.003	0.05292	0.005	4.19229	0.328	5.69863	0.690
109905	Rap1a	5	5	-0.360	-0.404	-0.311	0.040	1.00e+00	0.09692	0.010	0.13100	0.017	10.87252	1.447	14.77645	2.348
21356	Tapbp	16	16	-0.360	-0.470	-0.110	0.073	1.00e+00	0.17605	0.025	0.24120	0.041	17.24866	2.321	23.50641	3.642
84544	Cd96	4	7	-0.360	-0.440	-0.118	0.139	1.00e+00	0.00039	0.000	0.00042	0.000	0.03478	0.001	0.04723	0.004
238662	Gm4934	4	4	-0.360	-0.440	-0.118	0.139	1.00e+00	0.00020	0.000	0.00027	0.000	0.01785	0.000	0.02421	0.002
232748	Fam115c	4	4	-0.360	-0.563	-0.246	0.130	1.00e+00	0.00813	0.005	0.01024	0.006	0.80648	0.450	1.06932	0.558
100504402	Gm20208	4	4	-0.360	-0.462	-0.316	0.059	1.00e+00	0.00395	0.001	0.00543	0.001	0.37195	0.061	0.50391	0.082
70357	Kcnip1	18	19	-0.359	-0.407	-0.287	0.039	1.00e+00	0.12829	0.057	0.17225	0.079	14.57870	6.168	19.93280	8.599
20975	Synj2	18	18	-0.359	-1.420	-0.115	0.273	1.00e+00	0.01633	0.004	0.02085	0.003	1.80565	0.354	2.39173	0.227
76813	Armc6	1	14	-0.359	-0.359	-0.359	0.000	1.00e+00	0.02964	0.000	0.04314	0.000	3.66513	0.000	4.95762	0.000
76415	Fam187b	4	10	-0.359	-0.481	-0.118	0.148	1.00e+00	0.00183	0.000	0.00249	0.001	0.16162	0.034	0.21979	0.049
622645	Tmem200c	2	2	-0.359	-0.487	-0.232	0.127	1.00e+00	0.02292	0.002	0.03139	0.005	2.03348	0.130	2.77799	0.420
56358	Copz2	8	8	-0.359	-0.477	-0.189	0.093	1.00e+00	0.02598	0.018	0.03575	0.025	3.40358	2.204	4.79098	3.202
233011	Itpkc	1	7	-0.359	-0.359	-0.359	0.000	1.00e+00	0.01185	0.000	0.01601	0.000	1.74030	0.000	2.35401	0.000
77048	Ccdc41	10	14	-0.359	-0.861	-0.211	0.179	1.00e+00	0.04302	0.014	0.05330	0.018	4.76740	1.584	6.24789	2.122
328417	Parp4	7	7	-0.359	-0.423	-0.292	0.045	1.00e+00	0.02058	0.005	0.02723	0.008	2.22402	0.467	3.02006	0.678
11717	Ampd3	9	11	-0.359	-0.459	-0.234	0.086	1.00e+00	0.00736	0.004	0.01069	0.006	0.76951	0.408	1.07550	0.619
235504	Slc17a5	8	8	-0.359	-0.404	-0.243	0.063	1.00e+00	0.03487	0.003	0.04614	0.006	3.66204	0.440	4.94764	0.536
19664	Rbpj	19	21	-0.359	-1.018	-0.038	0.232	1.00e+00	0.05108	0.026	0.06406	0.026	4.62377	2.209	5.88774	2.142
71213	Cage1	8	8	-0.359	-0.624	-0.008	0.195	1.00e+00	0.00258	0.000	0.00339	0.001	0.24814	0.029	0.34101	0.067
98999	Znfx1	13	13	-0.358	-0.581	-0.124	0.193	1.00e+00	0.04612	0.021	0.05796	0.021	4.29702	1.932	5.52108	1.856
100039707	Gm2382	6	8	-0.358	-0.526	-0.185	0.159	1.00e+00	0.03232	0.027	0.04030	0.033	3.05082	2.588	3.77313	3.079
110524	Dgkq	2	20	-0.358	-0.359	-0.357	0.001	1.00e+00	0.02425	0.003	0.03208	0.004	3.04038	0.297	4.11108	0.404
22718	Zfp60	14	14	-0.358	-0.520	-0.209	0.093	1.00e+00	0.05409	0.041	0.07229	0.053	5.08707	3.480	6.80076	4.520
53881	Slc5a3	6	7	-0.358	-0.469	-0.131	0.135	1.00e+00	0.01068	0.007	0.01509	0.010	0.94742	0.640	1.33301	0.912
16842	Lef1	13	13	-0.358	-0.658	-0.066	0.195	1.00e+00	0.00630	0.004	0.00791	0.004	0.65087	0.359	0.83210	0.443
14536	Nr6a1	4	18	-0.358	-0.841	-0.014	0.305	1.00e+00	0.00507	0.003	0.00683	0.004	0.50770	0.313	0.68244	0.386
78412	3110062M04Rik	4	12	-0.358	-0.754	-0.222	0.229	1.00e+00	0.01724	0.008	0.02187	0.008	1.60146	0.709	2.02677	0.786
387609	Zhx2	5	5	-0.358	-0.358	-0.358	0.000	1.00e+00	0.03863	0.001	0.05232	0.001	3.48380	0.048	4.70890	0.065
208727	Hdac4	10	11	-0.358	-0.803	-0.210	0.178	1.00e+00	0.02040	0.011	0.02663	0.013	2.05958	0.855	2.67733	1.044
27403	Abca7	1	9	-0.357	-0.357	-0.357	0.000	1.00e+00	0.02020	0.000	0.02747	0.000	2.53697	0.000	3.42763	0.000
17973	Nck1	7	8	-0.357	-0.394	-0.312	0.028	1.00e+00	0.10428	0.037	0.14143	0.051	9.87962	3.498	13.41463	4.855
23886	Gdf15	6	6	-0.357	-0.440	-0.341	0.037	1.00e+00	0.00826	0.001	0.01102	0.002	0.73118	0.103	0.99004	0.153
74055	Plce1	7	8	-0.357	-1.288	-0.188	0.380	1.00e+00	0.02039	0.010	0.02494	0.012	2.19355	1.064	2.66681	1.273
100042165	BC005561	4	4	-0.356	-0.675	-0.237	0.185	1.00e+00	0.01966	0.005	0.02585	0.005	1.74115	0.478	2.28185	0.427
228966	Ppp1r3d	3	3	-0.356	-0.380	-0.307	0.035	1.00e+00	0.01830	0.002	0.02472	0.003	1.62056	0.209	2.18190	0.225
67946	Spata6	22	23	-0.356	-0.910	-0.088	0.195	1.00e+00	0.03002	0.018	0.03701	0.021	3.43815	2.029	4.43675	2.442
74143	Opa1	24	25	-0.356	-0.873	-0.238	0.134	1.00e+00	0.08086	0.030	0.10860	0.035	10.60849	3.444	14.08581	4.097
228880	Zmynd8	35	38	-0.356	-1.042	-0.025	0.369	1.00e+00	0.12623	0.090	0.14424	0.098	13.69882	9.112	15.86622	9.765
108079	Prkaa2	8	8	-0.356	-0.780	-0.075	0.216	1.00e+00	0.02877	0.009	0.03787	0.007	2.63042	0.739	3.46848	0.603
11789	Apc	17	21	-0.356	-0.819	-0.034	0.180	1.00e+00	0.11603	0.116	0.14330	0.134	10.90954	9.973	13.58087	11.427
54447	Asah2	9	12	-0.356	-0.756	-0.014	0.190	1.00e+00	0.00709	0.002	0.01068	0.004	0.80921	0.258	1.12549	0.414
212974	Athl1	10	10	-0.356	-0.397	-0.272	0.031	1.00e+00	0.03279	0.003	0.04347	0.004	3.59553	0.267	4.85879	0.419
100049172	Gm10428	1	3	-0.356	-0.356	-0.356	0.000	1.00e+00	0.02593	0.000	0.03505	0.000	2.29606	0.000	3.10080	0.000
111173	Erc1	14	14	-0.356	-0.758	-0.195	0.143	1.00e+00	0.03147	0.023	0.04361	0.033	3.05904	1.976	4.16317	2.870
214899	Kdm5a	25	26	-0.356	-0.628	-0.048	0.198	1.00e+00	0.04509	0.034	0.05694	0.036	4.57256	2.997	5.86917	3.261
109241	Mbd5	14	19	-0.356	-0.888	-0.053	0.281	1.00e+00	0.02589	0.019	0.03154	0.020	2.70063	1.721	3.37044	1.871
110593	Prdm2	7	12	-0.355	-0.951	-0.002	0.353	1.00e+00	0.04654	0.042	0.05147	0.043	4.36929	3.663	4.95680	3.599
94181	Nans	11	11	-0.355	-0.487	-0.305	0.048	1.00e+00	0.12254	0.050	0.16822	0.071	13.60360	5.755	18.52664	8.073
77996	D730039F16Rik	4	11	-0.355	-0.458	-0.320	0.060	1.00e+00	0.00856	0.002	0.01108	0.002	1.02670	0.073	1.38185	0.044
230162	Zfp189	6	6	-0.355	-0.394	-0.327	0.020	1.00e+00	0.01880	0.000	0.02555	0.000	1.70359	0.018	2.29773	0.026
402768	B230209G03Rik	1	1	-0.355	-0.355	-0.355	0.000	1.00e+00	0.00198	0.000	0.00269	0.000	0.17569	0.000	0.23710	0.000
548103	LOC548103	1	1	-0.355	-0.355	-0.355	0.000	1.00e+00	0.00043	0.000	0.00057	0.000	0.04227	0.000	0.05705	0.000
100502834	Gm15972	1	4	-0.355	-0.355	-0.355	0.000	1.00e+00	0.00406	0.000	0.00525	0.000	0.41967	0.000	0.56638	0.000
73377	1700058P15Rik	2	2	-0.355	-0.355	-0.355	0.000	1.00e+00	0.00480	0.000	0.00649	0.000	0.42475	0.000	0.57323	0.000
68667	Trpm4	8	8	-0.355	-0.725	-0.152	0.161	1.00e+00	0.01132	0.007	0.01517	0.008	1.21498	0.700	1.60398	0.815
100043261	Gm4322	2	2	-0.355	-0.355	-0.355	0.000	1.00e+00	0.00201	0.002	0.00261	0.002	0.17864	0.179	0.27227	0.210
57810	Cdon	9	9	-0.355	-0.485	-0.165	0.101	1.00e+00	0.11455	0.055	0.15404	0.073	11.34292	4.721	15.30737	6.142
76916	4930455C21Rik	1	8	-0.355	-0.355	-0.355	0.000	1.00e+00	0.00059	0.000	0.00080	0.000	0.05235	0.000	0.07065	0.000
26945	Tpsg1	1	8	-0.355	-0.355	-0.355	0.000	1.00e+00	0.00188	0.000	0.00269	0.000	0.19384	0.000	0.26160	0.000
20358	Sema6a	20	20	-0.355	-0.627	-0.134	0.130	1.00e+00	0.05220	0.027	0.07002	0.035	5.56680	2.306	7.47867	2.941
66234	Sc4mol	1	18	-0.355	-0.355	-0.355	0.000	1.00e+00	0.00388	0.000	0.00566	0.000	0.37834	0.000	0.51059	0.000
75023	4930477J04Rik	1	1	-0.355	-0.355	-0.355	0.000	1.00e+00	0.00338	0.000	0.00457	0.000	0.29885	0.000	0.40331	0.000
70086	Cysltr2	5	5	-0.355	-0.355	-0.355	0.000	1.00e+00	0.00112	0.000	0.00124	0.000	0.09927	0.002	0.13397	0.002
234290	BC030500	2	2	-0.355	-0.355	-0.355	0.000	1.00e+00	0.01852	0.000	0.02507	0.000	1.63946	0.000	2.21258	0.000
100038640	Gm10570	1	2	-0.355	-0.355	-0.355	0.000	1.00e+00	0.00094	0.000	0.00127	0.000	0.08282	0.000	0.11178	0.000
100042554	Gm3902	3	3	-0.355	-0.355	-0.355	0.000	1.00e+00	0.00201	0.000	0.00282	0.000	0.18446	0.001	0.24895	0.001
76946	2310029O18Rik	1	1	-0.355	-0.355	-0.355	0.000	1.00e+00	0.00182	0.000	0.00246	0.000	0.16094	0.000	0.21720	0.000
12530	Cdc25a	7	7	-0.355	-0.460	-0.167	0.096	1.00e+00	0.01417	0.005	0.01998	0.007	1.61025	0.566	2.21393	0.804
76024	Gm11346	2	7	-0.355	-0.355	-0.355	0.000	1.00e+00	0.00070	0.000	0.00095	0.000	0.06194	0.000	0.08360	0.000
319387	Lphn3	46	47	-0.355	-1.082	-0.021	0.162	1.00e+00	0.05062	0.025	0.06579	0.032	5.21907	2.620	6.86839	3.271
14957	Hist1h1d	5	5	-0.355	-0.355	-0.355	0.000	1.00e+00	0.00048	0.000	0.00066	0.000	0.04194	0.022	0.05816	0.026
66923	Pbrm1	28	29	-0.355	-0.545	-0.101	0.118	1.00e+00	0.08067	0.046	0.10512	0.052	8.51494	4.019	11.25983	4.606
83946	Phip	18	22	-0.354	-1.366	-0.023	0.332	1.00e+00	0.04795	0.051	0.05536	0.055	4.79275	4.499	5.63256	4.849
18510	Pax8	13	15	-0.354	-1.420	-0.069	0.332	1.00e+00	0.00664	0.003	0.00879	0.004	0.75485	0.373	0.98408	0.423
66548	Adamtsl5	15	16	-0.354	-0.703	-0.189	0.186	1.00e+00	0.00379	0.001	0.00529	0.001	0.48909	0.130	0.64404	0.110
207212	Arhgef17	5	5	-0.354	-0.366	-0.337	0.012	1.00e+00	0.07342	0.019	0.09950	0.024	7.28423	1.560	9.80801	2.043
17221	Cd46	8	10	-0.354	-0.841	-0.062	0.255	1.00e+00	0.00540	0.002	0.00755	0.002	0.71923	0.284	0.91330	0.289
216441	Slc26a10	3	5	-0.354	-0.446	-0.308	0.065	1.00e+00	0.05228	0.030	0.07294	0.044	5.06745	3.023	7.02517	4.526
326622	Upf2	6	7	-0.354	-1.703	-0.059	0.604	1.00e+00	0.07537	0.057	0.08363	0.064	7.91157	5.695	8.84427	6.371
230649	Atpaf1	3	10	-0.354	-1.051	-0.005	0.493	1.00e+00	0.01332	0.005	0.01593	0.003	1.39662	0.559	1.70610	0.270
329872	Frem1	14	14	-0.354	-1.157	-0.033	0.284	1.00e+00	0.01254	0.007	0.01651	0.008	1.33569	0.695	1.76029	0.805
18015	Nf1	20	21	-0.354	-0.926	-0.108	0.206	1.00e+00	0.03794	0.031	0.04679	0.036	3.96073	2.949	4.96703	3.501
68298	Ncapd2	7	7	-0.354	-0.531	-0.035	0.141	1.00e+00	0.06041	0.011	0.08050	0.008	7.20717	0.985	9.68414	1.122
330189	Tmem120b	11	12	-0.354	-0.620	-0.090	0.193	1.00e+00	0.02933	0.012	0.03678	0.011	3.70284	1.113	4.88563	1.248
78251	Zfp712	4	4	-0.354	-0.381	-0.306	0.031	1.00e+00	0.01449	0.001	0.01972	0.001	1.31718	0.107	1.77306	0.105
67344	Tctex1d1	6	14	-0.353	-0.366	-0.288	0.029	1.00e+00	0.00152	0.000	0.00251	0.000	0.16469	0.019	0.22151	0.021
21954	Tnni3	11	13	-0.353	-0.803	-0.025	0.258	1.00e+00	0.00661	0.003	0.00869	0.002	0.81511	0.307	1.05047	0.296
71862	Gpr160	11	15	-0.353	-0.503	-0.244	0.094	1.00e+00	0.00435	0.000	0.00602	0.000	0.40852	0.018	0.55103	0.036
83921	Tmem2	16	16	-0.353	-0.802	-0.051	0.203	1.00e+00	0.02414	0.016	0.03221	0.020	2.43018	1.477	3.21458	1.840
100503503	Gm19731	2	2	-0.353	-0.353	-0.353	0.000	1.00e+00	0.11423	0.000	0.15743	0.000	12.01755	0.000	16.19067	0.000
77633	4930594C11Rik	3	3	-0.353	-0.361	-0.350	0.005	1.00e+00	0.01694	0.004	0.02292	0.005	1.49953	0.345	2.02271	0.474
320939	5930403L14Rik	5	6	-0.353	-0.511	-0.263	0.085	1.00e+00	0.00102	0.000	0.00137	0.000	0.08974	0.006	0.12099	0.009
16330	Inpp5b	5	13	-0.353	-0.624	-0.002	0.219	1.00e+00	0.03609	0.036	0.04558	0.038	4.73641	4.452	6.01371	5.372
228421	Kif18a	18	18	-0.353	-0.703	-0.137	0.143	1.00e+00	0.00996	0.005	0.01332	0.006	1.12179	0.586	1.45451	0.683
100503890	2900053A13Rik	2	4	-0.353	-0.449	-0.256	0.097	1.00e+00	0.07791	0.057	0.10775	0.086	9.46709	7.468	13.45528	10.937
20423	Shh	4	4	-0.353	-0.353	-0.353	0.000	1.00e+00	0.00528	0.000	0.00699	0.000	0.47704	0.002	0.64265	0.003
72137	Wdsub1	16	16	-0.352	-0.678	-0.109	0.117	1.00e+00	0.03069	0.009	0.04009	0.011	3.43958	0.975	4.60628	1.245
77220	Tmem200a	8	8	-0.352	-0.456	-0.220	0.101	1.00e+00	0.02949	0.016	0.04081	0.023	2.61679	1.459	3.62121	2.033
11994	Pcdh15	51	51	-0.352	-0.537	-0.090	0.103	1.00e+00	0.07023	0.038	0.09156	0.043	7.43944	3.595	9.85085	4.235
140483	Hnmt	6	6	-0.352	-0.421	-0.333	0.032	1.00e+00	0.03857	0.001	0.05289	0.002	4.26417	0.172	5.74531	0.356
210801	Unc5d	7	7	-0.352	-0.734	-0.203	0.186	1.00e+00	0.02545	0.003	0.03476	0.007	2.44079	0.181	3.30260	0.424
22629	Ywhah	13	13	-0.352	-0.441	-0.022	0.142	1.00e+00	0.42896	0.183	0.60787	0.263	39.55336	16.569	55.40206	23.642
58859	Efemp2	12	13	-0.352	-0.471	-0.248	0.050	1.00e+00	0.08728	0.027	0.11797	0.037	10.72073	3.261	14.48980	4.553
56389	Stx5a	1	24	-0.352	-0.352	-0.352	0.000	1.00e+00	0.01795	0.000	0.02422	0.000	1.58930	0.000	2.14045	0.000
29808	Mga	28	32	-0.352	-0.970	-0.054	0.295	1.00e+00	0.04125	0.029	0.05116	0.029	3.97968	2.690	4.87902	2.720
238123	Cog5	2	5	-0.352	-0.703	-0.001	0.351	1.00e+00	0.00163	0.001	0.00175	0.001	0.21910	0.180	0.24436	0.177
100504252	Gm14198	2	2	-0.352	-0.352	-0.352	0.000	1.00e+00	0.00831	0.000	0.01048	0.000	0.96700	0.011	1.30184	0.015
52463	Tet1	14	14	-0.352	-1.025	-0.100	0.224	1.00e+00	0.02504	0.016	0.03136	0.018	2.25128	1.426	2.87248	1.502
18071	Nhlh1	3	3	-0.352	-0.588	-0.234	0.167	1.00e+00	0.00805	0.002	0.01037	0.001	0.73042	0.127	0.96949	0.068
63986	Gmfg	11	11	-0.351	-0.505	-0.109	0.184	1.00e+00	0.00599	0.003	0.00855	0.004	1.02435	0.493	1.46302	0.791
74122	Tmem43	14	14	-0.351	-0.830	-0.110	0.167	1.00e+00	0.09964	0.030	0.13033	0.034	10.51112	2.867	13.76654	3.146
56217	Mpp5	3	8	-0.351	-0.391	-0.331	0.028	1.00e+00	0.03292	0.000	0.04436	0.001	3.95539	0.050	5.32265	0.036
11534	Adk	10	12	-0.351	-0.448	-0.269	0.061	1.00e+00	0.08945	0.051	0.12314	0.071	10.03913	5.538	13.74582	7.658
381066	Zfp948	6	6	-0.351	-0.752	-0.168	0.217	1.00e+00	0.02402	0.021	0.02899	0.025	2.23332	1.976	2.69825	2.304
78890	2310079F23Rik	1	9	-0.350	-0.350	-0.350	0.000	1.00e+00	0.01509	0.000	0.01975	0.000	1.53703	0.000	2.06615	0.000
76073	Pcgf5	9	12	-0.350	-0.577	-0.112	0.112	1.00e+00	0.02688	0.009	0.03657	0.012	3.16984	1.229	4.25900	1.662
78252	Fam55b	4	14	-0.350	-0.703	-0.118	0.216	1.00e+00	0.00099	0.000	0.00168	0.001	0.13779	0.062	0.17434	0.068
234669	Ces2b	3	3	-0.350	-0.381	-0.288	0.044	1.00e+00	0.00054	0.000	0.00068	0.000	0.05839	0.010	0.07897	0.016
18554	Pcsk7	1	7	-0.350	-0.350	-0.350	0.000	1.00e+00	0.03201	0.000	0.04103	0.000	3.10424	0.000	4.17487	0.000
17954	Nap1l2	5	5	-0.350	-0.354	-0.347	0.002	1.00e+00	0.10195	0.004	0.13749	0.005	9.02755	0.339	12.13542	0.452
68465	Adipor2	1	14	-0.350	-0.350	-0.350	0.000	1.00e+00	0.04017	0.000	0.05122	0.000	4.20720	0.000	5.65551	0.000
14679	Gnai3	10	10	-0.349	-0.369	-0.346	0.007	1.00e+00	0.21730	0.008	0.29311	0.012	20.87012	0.190	28.04508	0.365
100861841	LOC100861841	1	1	-0.349	-0.349	-0.349	0.000	1.00e+00	0.42738	0.000	0.57598	0.000	37.84330	0.000	50.83810	0.000
277854	Depdc5	27	31	-0.349	-0.841	-0.069	0.244	1.00e+00	0.02992	0.016	0.03741	0.017	3.61744	1.716	4.66648	1.813
382045	Gpr114	12	13	-0.349	-0.414	-0.025	0.124	1.00e+00	0.00104	0.000	0.00139	0.000	0.11522	0.032	0.15235	0.028
69399	1700025G04Rik	10	11	-0.349	-0.491	-0.181	0.111	1.00e+00	0.09047	0.040	0.12252	0.061	9.06563	4.281	12.47044	6.632
67143	Ikzf5	4	13	-0.349	-0.703	-0.068	0.276	1.00e+00	0.02105	0.018	0.02147	0.017	2.21674	1.834	2.56136	1.974
74563	Rasgef1c	10	11	-0.349	-0.879	-0.238	0.186	1.00e+00	0.01001	0.002	0.01284	0.002	1.17708	0.175	1.59149	0.286
15488	Hsd17b4	14	15	-0.348	-0.436	-0.055	0.084	1.00e+00	0.16620	0.037	0.22310	0.052	21.86550	4.743	29.52254	6.869
68194	Ndufb4	5	6	-0.348	-0.424	-0.274	0.048	1.00e+00	0.09191	0.019	0.13088	0.029	10.71496	2.300	14.40423	3.134
21804	Tgfb1i1	21	21	-0.348	-0.385	-0.292	0.028	1.00e+00	0.03265	0.007	0.04328	0.009	3.61301	0.782	4.85467	1.063
171588	LOC171588	5	7	-0.348	-0.926	-0.018	0.387	1.00e+00	0.01922	0.014	0.02184	0.013	1.80989	1.229	2.06931	1.220
319565	Syne2	13	23	-0.348	-1.025	-0.022	0.294	1.00e+00	0.02297	0.033	0.02581	0.035	2.64249	3.751	2.96552	4.036
99470	Magi3	9	9	-0.348	-0.703	-0.199	0.159	1.00e+00	0.05361	0.031	0.06701	0.038	5.37771	2.809	6.83879	3.395
100862455	LOC100862455	1	1	-0.348	-0.348	-0.348	0.000	1.00e+00	1.22237	0.000	1.62843	0.000	168.40523	0.000	226.12811	0.000
75736	Bcl2l12	9	9	-0.348	-0.503	-0.254	0.082	1.00e+00	0.02363	0.005	0.03101	0.006	2.69250	0.536	3.60412	0.646
17936	Nab1	8	8	-0.348	-0.440	-0.226	0.064	1.00e+00	0.04490	0.026	0.05701	0.034	4.25700	2.366	5.63014	3.135
320438	Alg6	8	15	-0.348	-1.989	-0.007	0.632	1.00e+00	0.01089	0.011	0.01293	0.012	1.41374	1.452	1.69226	1.645
22755	Zfp93	8	8	-0.348	-0.381	-0.334	0.017	1.00e+00	0.02064	0.002	0.02805	0.003	1.91401	0.207	2.57071	0.283
53618	Fut8	16	17	-0.348	-0.750	-0.268	0.113	1.00e+00	0.07148	0.034	0.09466	0.044	7.14177	3.361	9.46351	4.372
627782	Gm6787	3	3	-0.347	-0.400	-0.241	0.075	1.00e+00	0.04595	0.025	0.06032	0.030	4.08044	2.236	5.32864	2.616
74252	Armc1	1	13	-0.347	-0.347	-0.347	0.000	1.00e+00	0.00421	0.000	0.00567	0.000	0.37264	0.000	0.50005	0.000
320842	C230035I16Rik	2	5	-0.347	-0.347	-0.347	0.000	1.00e+00	0.00623	0.000	0.00821	0.000	0.64986	0.000	0.87206	0.000
100044627	LOC100044627	2	2	-0.347	-0.348	-0.346	0.001	1.00e+00	1.30749	0.085	1.74050	0.112	180.17072	11.765	241.78424	15.656
414095	B130034C11Rik	1	6	-0.347	-0.347	-0.347	0.000	1.00e+00	0.00351	0.000	0.00497	0.000	0.34212	0.000	0.45909	0.000
100036538	BC028777	1	1	-0.347	-0.347	-0.347	0.000	1.00e+00	0.00723	0.000	0.01098	0.000	0.97086	0.000	1.30281	0.000
75593	2410003K15Rik	4	8	-0.347	-0.469	-0.133	0.128	1.00e+00	0.04181	0.004	0.05590	0.002	4.37557	0.955	5.78821	0.682
192652	Wdr81	10	10	-0.347	-0.546	-0.080	0.110	1.00e+00	0.03492	0.007	0.04783	0.011	3.43135	0.649	4.63165	1.024
109242	Kif24	7	16	-0.347	-1.288	-0.025	0.543	1.00e+00	0.00185	0.002	0.00300	0.001	0.17823	0.164	0.29104	0.143
554160	BB283564	1	1	-0.347	-0.347	-0.347	0.000	1.00e+00	0.00607	0.000	0.00818	0.000	0.53785	0.000	0.72174	0.000
791273	B630006N21Rik	1	1	-0.347	-0.347	-0.347	0.000	1.00e+00	0.00123	0.000	0.00192	0.000	0.14377	0.000	0.19292	0.000
619295	B230314M03Rik	5	6	-0.347	-0.347	-0.347	0.000	1.00e+00	0.00237	0.001	0.00366	0.000	0.20995	0.105	0.33004	0.044
238690	Zfp458	8	8	-0.346	-0.722	-0.198	0.152	1.00e+00	0.00979	0.003	0.01312	0.004	0.87228	0.297	1.17431	0.401
237782	Smcr8	9	9	-0.346	-0.397	-0.207	0.059	1.00e+00	0.03869	0.011	0.05266	0.016	3.47054	0.993	4.66122	1.377
329178	Unc80	5	10	-0.346	-0.417	-0.242	0.057	1.00e+00	0.01504	0.001	0.01898	0.001	1.65836	0.128	2.22104	0.130
320705	Bend6	10	10	-0.346	-0.492	-0.189	0.094	1.00e+00	0.06638	0.021	0.09007	0.026	6.75485	1.931	9.01723	2.537
320192	C130092D22Rik	3	3	-0.346	-0.487	-0.154	0.141	1.00e+00	0.00329	0.000	0.00445	0.001	0.29115	0.044	0.39281	0.073
93697	Narg2	3	14	-0.346	-0.591	-0.101	0.200	1.00e+00	0.02996	0.017	0.03364	0.019	3.19790	1.839	4.31425	2.548
20340	Glg1	10	10	-0.346	-0.412	-0.265	0.044	1.00e+00	0.16642	0.078	0.22050	0.100	17.51843	6.491	23.28944	8.248
69944	2810021J22Rik	2	9	-0.346	-0.511	-0.181	0.165	1.00e+00	0.02688	0.024	0.03328	0.028	2.48865	2.004	3.05004	2.322
72046	Urgcp	3	15	-0.346	-0.533	-0.253	0.132	1.00e+00	0.00740	0.003	0.00974	0.004	0.83772	0.239	1.09790	0.236
226169	Pprc1	8	9	-0.345	-0.511	-0.252	0.087	1.00e+00	0.02276	0.012	0.02965	0.015	2.25475	1.233	2.98074	1.552
381438	Gm5148	7	7	-0.345	-0.447	-0.295	0.065	1.00e+00	0.08097	0.049	0.10571	0.063	7.21386	4.325	9.40855	5.608
11482	Acvrl1	18	19	-0.345	-0.591	-0.163	0.116	1.00e+00	0.02542	0.009	0.03576	0.012	2.91455	0.971	3.89113	1.263
246709	Rgs13	1	6	-0.345	-0.345	-0.345	0.000	1.00e+00	0.01214	0.000	0.01587	0.000	1.35902	0.000	1.82076	0.000
12029	Bcl6b	6	8	-0.345	-0.665	-0.223	0.171	1.00e+00	0.01092	0.003	0.01414	0.002	1.05985	0.213	1.39703	0.151
