GeneId	Symbol	#transcripts regulated	total #transcripts for gene	mean log2(fold change) of reg. trans.	min fold change of reg. trans.	max fold change of reg. trans.	fc stddev	min p_value	mean NE(treat.reg.)	stddev NE(treat.reg.)	mean NE(ctrl.reg.)	stddev NE(ctrl.reg.)	mean RPKM(treat.reg.)	stddev RPKM(treat.reg.)	mean RPKM(ctrl.reg.)	stddev RPKM(ctrl.reg.)
52323	Klhl7	12	14	0.056	0.039	0.154	0.031	1.00e+00	0.25370	0.051	0.25844	0.055	25.34216	4.342	25.79328	4.637
74013	Rftn2	2	9	0.056	0.056	0.056	0.000	1.00e+00	0.00787	0.000	0.00770	0.000	0.69877	0.001	0.70923	0.001
70408	Polr3f	10	14	0.056	0.020	0.096	0.024	1.00e+00	0.04249	0.040	0.04331	0.041	4.09335	3.634	4.19318	3.737
19387	Rangap1	17	17	0.056	0.002	0.070	0.014	1.00e+00	0.41661	0.086	0.42707	0.090	46.83685	8.643	47.56499	8.863
69524	Esam	4	5	0.056	0.052	0.057	0.002	1.00e+00	0.09489	0.001	0.09449	0.001	9.59769	0.066	9.74152	0.081
231128	Fam193a	5	8	0.056	0.041	0.103	0.023	1.00e+00	0.13796	0.040	0.14182	0.041	14.33638	3.244	14.51133	3.076
12927	Bcar1	17	17	0.056	0.030	0.297	0.061	1.00e+00	0.18917	0.061	0.19261	0.062	17.98227	5.824	18.45871	5.998
66596	Gtf3a	9	11	0.056	0.002	0.097	0.042	1.00e+00	0.14285	0.016	0.14333	0.016	16.64405	2.303	16.89992	2.381
14658	Glrb	1	12	0.056	0.056	0.056	0.000	1.00e+00	0.02325	0.000	0.02354	0.000	2.72260	0.000	2.76336	0.000
329509	1810024B03Rik	3	6	0.056	0.056	0.056	0.000	1.00e+00	0.00246	0.000	0.00159	0.000	0.21774	0.000	0.22100	0.000
72958	Zfp493	1	5	0.056	0.056	0.056	0.000	1.00e+00	0.00331	0.000	0.00334	0.000	0.37762	0.000	0.38327	0.000
21418	Tfap2a	13	14	0.056	0.026	0.172	0.040	1.00e+00	0.12136	0.012	0.12346	0.015	12.28267	0.868	12.48638	1.117
66407	Mrps15	4	11	0.056	0.049	0.067	0.007	1.00e+00	0.05500	0.006	0.05568	0.005	7.60115	0.480	7.71804	0.523
74426	4933402D24Rik	3	3	0.056	0.056	0.056	0.000	1.00e+00	0.00177	0.000	0.00181	0.000	0.15692	0.000	0.15927	0.000
72810	2810455D13Rik	1	1	0.056	0.056	0.056	0.000	1.00e+00	0.07575	0.000	0.07709	0.000	6.70736	0.000	6.80418	0.000
99650	4933434E20Rik	18	23	0.056	0.012	0.129	0.028	1.00e+00	0.25673	0.078	0.25563	0.078	26.10871	6.311	26.41897	6.171
19368	Raet1a	1	1	0.056	0.056	0.056	0.000	1.00e+00	0.00184	0.000	0.00206	0.000	0.17912	0.000	0.18180	0.000
67673	Tceb2	11	11	0.056	0.046	0.069	0.009	1.00e+00	1.45338	0.034	1.46578	0.042	182.69611	3.919	185.40420	3.942
53610	Nono	1	22	0.056	0.056	0.056	0.000	1.00e+00	0.22685	0.000	0.23307	0.000	25.17945	0.000	25.54713	0.000
16506	Kcnd1	4	6	0.056	0.037	0.084	0.018	1.00e+00	0.02918	0.007	0.02987	0.007	2.72320	0.557	2.76446	0.571
68202	Ndufa5	39	39	0.056	0.003	0.073	0.010	1.00e+00	0.95743	0.132	0.99239	0.136	128.52178	18.836	130.33066	18.882
19370	Raet1c	1	1	0.056	0.056	0.056	0.000	1.00e+00	0.00229	0.000	0.00257	0.000	0.22321	0.000	0.22655	0.000
58802	Kcnmb4	4	6	0.056	0.036	0.104	0.028	1.00e+00	0.10024	0.049	0.10348	0.051	9.99975	4.865	10.23829	5.028
93709	Pcdhga1	2	2	0.056	0.035	0.077	0.021	1.00e+00	0.29928	0.281	0.30985	0.291	27.87228	26.220	28.67704	27.024
58894	Zfp862	5	6	0.056	0.017	0.116	0.037	1.00e+00	0.02867	0.013	0.02914	0.013	2.64691	1.160	2.65863	1.113
105675	Ppif	5	5	0.056	0.020	0.116	0.035	1.00e+00	0.07437	0.042	0.07744	0.045	7.12733	4.000	7.33427	4.186
74937	4930481B07Rik	3	3	0.056	0.056	0.056	0.000	1.00e+00	0.00522	0.000	0.00562	0.000	0.50829	0.000	0.51590	0.000
50798	Gne	15	21	0.055	0.000	0.136	0.041	1.00e+00	0.05882	0.016	0.05995	0.018	6.00581	1.864	6.14372	2.006
333050	Ksr2	3	8	0.055	0.034	0.098	0.030	1.00e+00	0.00325	0.001	0.00319	0.001	0.31232	0.131	0.31440	0.125
74315	Rnf145	5	13	0.055	0.008	0.117	0.050	1.00e+00	0.36886	0.396	0.38161	0.419	36.23150	35.441	37.40415	37.352
99683	Sec24b	2	11	0.055	0.046	0.064	0.009	1.00e+00	0.14473	0.043	0.14644	0.046	15.05844	2.850	15.27394	2.802
226359	C1ql2	3	3	0.055	0.054	0.056	0.001	1.00e+00	0.22190	0.000	0.22434	0.000	20.33725	0.021	20.65085	0.026
19982	Rpl36a	1	12	0.055	0.055	0.055	0.000	1.00e+00	0.05457	0.000	0.05258	0.000	8.22813	0.000	8.35784	0.000
252870	Usp7	15	21	0.055	0.002	0.284	0.071	1.00e+00	0.22096	0.114	0.22259	0.112	25.60831	10.795	26.08700	10.830
101861	Ints4	4	6	0.055	0.026	0.111	0.035	1.00e+00	0.17400	0.022	0.17314	0.018	20.93603	2.758	21.19451	2.241
58184	Rqcd1	1	6	0.055	0.055	0.055	0.000	1.00e+00	0.08037	0.000	0.08507	0.000	11.09770	0.000	11.26621	0.000
16510	Kcnh1	6	7	0.055	0.040	0.125	0.032	1.00e+00	0.01328	0.002	0.01332	0.002	1.22674	0.122	1.24895	0.146
107767	Scamp1	5	13	0.055	0.022	0.078	0.024	1.00e+00	0.36579	0.175	0.37048	0.177	42.32641	20.144	42.73736	20.294
20510	Slc1a1	12	13	0.055	0.009	0.120	0.040	1.00e+00	0.16063	0.074	0.16581	0.079	16.91559	7.082	17.25816	7.430
80902	Zfp202	6	7	0.055	0.023	0.070	0.016	1.00e+00	0.02468	0.001	0.02525	0.001	2.30144	0.084	2.33748	0.104
406209	4930524O07Rik	2	4	0.055	0.020	0.089	0.035	1.00e+00	0.06252	0.002	0.06451	0.001	5.74738	0.340	5.83123	0.205
73024	2900064A13Rik	4	7	0.055	0.035	0.062	0.012	1.00e+00	0.49970	0.205	0.49762	0.202	52.43487	21.806	53.06700	21.920
399585	D930009K15Rik	2	2	0.055	0.036	0.074	0.019	1.00e+00	0.13206	0.014	0.13433	0.012	11.69394	1.208	11.85647	1.071
68052	Rps13	2	12	0.055	0.033	0.077	0.022	1.00e+00	0.08411	0.019	0.07884	0.019	11.76506	3.196	12.00036	3.430
93747	Echs1	13	14	0.055	0.028	0.114	0.024	1.00e+00	0.20828	0.128	0.21507	0.134	24.88285	15.235	25.42991	15.789
330230	Zfp853	3	3	0.055	0.026	0.113	0.041	1.00e+00	0.01900	0.001	0.01901	0.001	1.71239	0.095	1.74250	0.143
22717	Zfp59	4	5	0.055	0.002	0.142	0.055	1.00e+00	0.02650	0.005	0.02746	0.006	2.46796	0.387	2.52233	0.467
100503569	Gm16754	3	3	0.055	0.055	0.055	0.000	1.00e+00	0.07169	0.000	0.07560	0.000	7.65921	0.002	7.77954	0.002
16561	Kif1b	14	25	0.054	0.001	0.154	0.037	1.00e+00	0.58294	0.303	0.59128	0.305	58.66276	25.128	59.48865	25.216
56075	Pdss1	5	11	0.054	0.012	0.145	0.047	1.00e+00	0.04520	0.007	0.04591	0.009	5.12055	0.459	5.21592	0.576
105440	Kctd9	6	10	0.054	0.023	0.169	0.052	1.00e+00	0.04690	0.008	0.04882	0.010	4.88601	0.407	4.98118	0.557
54380	Smarcal1	12	17	0.054	0.002	0.176	0.046	1.00e+00	0.12122	0.032	0.12246	0.029	13.65445	4.074	13.76548	3.647
19058	Ppp3r1	3	8	0.054	0.005	0.091	0.036	1.00e+00	0.43842	0.074	0.45386	0.087	48.14680	5.805	49.06198	6.874
20655	Sod1	7	7	0.054	0.026	0.141	0.036	1.00e+00	0.62375	0.483	0.64085	0.499	81.14546	63.963	83.39848	65.980
209586	Nudcd3	18	19	0.054	0.026	0.101	0.024	1.00e+00	0.21180	0.066	0.21726	0.068	19.83857	5.910	20.21978	6.063
67602	Necap1	8	8	0.054	0.013	0.117	0.027	1.00e+00	0.56528	0.045	0.57668	0.057	56.56285	0.922	57.49710	1.952
12833	Col6a1	3	9	0.054	0.046	0.067	0.009	1.00e+00	0.10838	0.028	0.11236	0.029	15.46552	1.352	15.71455	1.337
109079	Sephs1	10	11	0.054	0.019	0.091	0.021	1.00e+00	0.21520	0.041	0.21966	0.039	21.91032	3.511	22.26002	3.507
110816	Pwp2	1	9	0.054	0.054	0.054	0.000	1.00e+00	0.04713	0.000	0.04677	0.000	5.68081	0.000	5.77429	0.000
66614	Gpatch4	2	11	0.054	0.050	0.057	0.004	1.00e+00	0.03145	0.007	0.03209	0.007	4.03871	0.957	4.10259	0.961
12288	Cacna1c	1	21	0.054	0.054	0.054	0.000	1.00e+00	0.00709	0.000	0.00729	0.000	0.63337	0.000	0.64368	0.000
67065	Polr3d	1	7	0.054	0.054	0.054	0.000	1.00e+00	0.06511	0.000	0.06165	0.000	6.98597	0.000	7.09752	0.000
59021	Rab2a	10	10	0.054	0.051	0.071	0.006	1.00e+00	0.84651	0.038	0.86306	0.042	92.60034	2.527	94.10030	2.766
224045	Eif2b5	1	9	0.054	0.054	0.054	0.000	1.00e+00	0.16042	0.000	0.16333	0.000	22.64032	0.000	23.00027	0.000
216848	Chd3	4	15	0.054	0.041	0.063	0.009	1.00e+00	0.33756	0.141	0.34315	0.144	32.77079	12.364	33.33369	12.610
69596	2310035K24Rik	2	11	0.054	0.023	0.085	0.031	1.00e+00	0.08544	0.002	0.08294	0.001	7.90175	0.237	8.02689	0.067
66377	Ndufc1	5	10	0.054	0.001	0.175	0.068	1.00e+00	0.54015	0.161	0.54682	0.177	64.15308	18.702	65.30819	19.976
56404	Trip4	2	21	0.054	0.019	0.090	0.035	1.00e+00	0.05639	0.016	0.05745	0.017	6.91289	3.299	7.10866	3.525
108903	Tbcd	2	16	0.054	0.021	0.087	0.033	1.00e+00	0.06891	0.018	0.06998	0.017	9.96077	3.950	10.03270	3.784
66870	Serbp1	2	24	0.054	0.011	0.097	0.043	1.00e+00	0.22860	0.151	0.23875	0.160	20.50621	13.144	21.24166	13.982
69085	Zcchc9	6	8	0.054	0.004	0.117	0.044	1.00e+00	0.07762	0.012	0.07975	0.013	8.27487	1.118	8.40691	1.148
100504191	Gm16576	2	2	0.054	0.054	0.054	0.000	1.00e+00	0.00367	0.000	0.00370	0.000	0.32925	0.000	0.33454	0.000
67903	Gipc1	4	4	0.054	0.053	0.057	0.002	1.00e+00	0.31559	0.002	0.32276	0.001	32.83237	0.307	33.35480	0.275
20443	St3gal4	7	7	0.054	0.033	0.099	0.022	1.00e+00	0.14041	0.029	0.14363	0.030	15.69874	2.372	15.98166	2.512
56535	Pex3	12	15	0.054	0.000	0.279	0.072	1.00e+00	0.09749	0.044	0.10302	0.047	12.73938	5.760	13.14292	6.001
18747	Prkaca	3	4	0.054	0.053	0.055	0.001	1.00e+00	0.54150	0.030	0.55982	0.030	57.73133	3.221	58.65838	3.232
16897	Llgl1	9	9	0.054	0.026	0.169	0.042	1.00e+00	0.15020	0.045	0.15155	0.047	15.62601	4.350	15.99430	4.573
19766	Ripk1	2	12	0.054	0.054	0.054	0.000	1.00e+00	0.00581	0.000	0.00648	0.000	0.70892	0.000	0.72046	0.000
69551	2310022B05Rik	8	8	0.054	0.021	0.152	0.047	1.00e+00	0.16492	0.039	0.17052	0.042	15.25825	3.314	15.56865	3.627
14797	Aes	8	8	0.054	0.048	0.091	0.014	1.00e+00	1.58073	0.231	1.59519	0.230	164.36579	22.114	167.05564	22.591
79456	Recql4	2	5	0.053	0.025	0.082	0.028	1.00e+00	0.01059	0.001	0.00997	0.001	1.13702	0.160	1.15291	0.140
67270	Mrpl42	6	7	0.053	0.010	0.264	0.095	1.00e+00	0.29358	0.116	0.30217	0.122	35.91539	14.128	37.49662	15.071
399572	E430010N07Rik	2	2	0.053	0.017	0.089	0.036	1.00e+00	0.02698	0.002	0.02748	0.001	2.38883	0.160	2.42596	0.102
22099	Tsn	1	9	0.053	0.053	0.053	0.000	1.00e+00	0.47249	0.000	0.48207	0.000	41.83707	0.000	42.54941	0.000
15458	Hpx	3	4	0.053	0.053	0.053	0.000	1.00e+00	0.00747	0.000	0.00670	0.000	0.83101	0.001	0.84477	0.001
67795	Rnls	7	9	0.053	0.038	0.071	0.011	1.00e+00	0.03518	0.003	0.03473	0.003	3.47432	0.267	3.53057	0.247
67958	2610101N10Rik	4	15	0.053	0.001	0.162	0.064	1.00e+00	0.08450	0.041	0.08924	0.045	8.88467	4.916	9.23423	5.271
353242	Mrpl21	6	12	0.053	0.000	0.132	0.053	1.00e+00	0.14705	0.066	0.14603	0.061	20.98086	8.968	21.32790	8.784
16524	Kcnj9	2	6	0.053	0.025	0.081	0.028	1.00e+00	0.05968	0.013	0.06017	0.013	5.31944	1.114	5.38754	1.028
18641	Pfkl	15	16	0.053	0.018	0.204	0.056	1.00e+00	0.93486	0.393	0.96819	0.412	119.61294	50.855	123.52032	53.098
213819	Casd1	2	7	0.053	0.012	0.094	0.041	1.00e+00	0.19777	0.094	0.20262	0.104	22.16103	7.317	22.75633	8.080
101240	Wdr91	7	8	0.053	0.011	0.189	0.058	1.00e+00	0.06583	0.027	0.06648	0.027	7.41776	3.196	7.49803	3.200
23806	Arih1	15	17	0.053	0.000	0.213	0.053	1.00e+00	0.15881	0.112	0.16423	0.117	16.36975	10.698	16.73006	11.112
13043	Cttn	16	18	0.053	0.023	0.195	0.053	1.00e+00	0.35689	0.088	0.36912	0.097	41.44736	9.157	42.37750	9.847
52864	Slx4	9	10	0.053	0.035	0.090	0.017	1.00e+00	0.07710	0.011	0.07938	0.011	7.58664	1.132	7.71437	1.158
329324	Syt14	1	6	0.053	0.053	0.053	0.000	1.00e+00	0.00536	0.000	0.00584	0.000	0.56133	0.000	0.57088	0.000
74450	Pank2	18	19	0.053	0.007	0.129	0.038	1.00e+00	0.10455	0.032	0.11005	0.035	11.39516	3.891	11.63201	4.015
67773	Kat8	8	12	0.053	0.006	0.288	0.092	1.00e+00	0.12193	0.024	0.12366	0.028	15.00364	3.334	15.47626	3.968
18789	Papola	9	25	0.053	0.000	0.260	0.079	1.00e+00	0.21338	0.074	0.21720	0.075	28.93404	9.667	29.52969	9.988
75177	4930533D04Rik	2	2	0.053	0.024	0.083	0.029	1.00e+00	0.00863	0.000	0.00876	0.000	0.79690	0.002	0.81048	0.018
75221	Dpp3	2	12	0.053	0.032	0.074	0.021	1.00e+00	0.07887	0.027	0.08135	0.029	10.12406	3.562	10.34905	3.773
232976	Zfp574	7	7	0.053	0.043	0.064	0.008	1.00e+00	0.08474	0.012	0.08653	0.012	7.53653	1.109	7.65959	1.084
224020	Pi4ka	2	17	0.053	0.026	0.081	0.028	1.00e+00	0.22514	0.056	0.23561	0.063	26.44779	6.891	27.02569	7.526
75320	Etnk1	9	12	0.053	0.002	0.136	0.044	1.00e+00	0.20867	0.124	0.21600	0.129	19.57439	10.285	20.14373	10.713
20544	Slc9a1	2	9	0.053	0.021	0.084	0.031	1.00e+00	0.11051	0.027	0.11147	0.026	10.51659	2.463	10.64376	2.272
67525	Trim62	7	7	0.052	0.029	0.106	0.023	1.00e+00	0.04263	0.030	0.04339	0.030	3.89352	2.649	3.93755	2.648
108737	Oxsr1	11	13	0.052	0.010	0.092	0.027	1.00e+00	0.12741	0.044	0.12944	0.047	13.41572	3.199	13.68128	3.377
19386	Ranbp2	1	10	0.052	0.052	0.052	0.000	1.00e+00	0.03531	0.000	0.03528	0.000	4.34665	0.000	4.42429	0.000
12539	Cdc37	6	6	0.052	0.045	0.055	0.004	1.00e+00	0.48805	0.086	0.49885	0.090	52.79436	9.428	53.72942	9.765
228765	Sdcbp2	1	6	0.052	0.052	0.052	0.000	1.00e+00	0.00499	0.000	0.00582	0.000	0.56860	0.000	0.57875	0.000
56468	Socs5	2	7	0.052	0.052	0.052	0.000	1.00e+00	0.11439	0.000	0.11605	0.000	10.27524	0.000	10.45308	0.000
16001	Igf1r	1	15	0.052	0.052	0.052	0.000	1.00e+00	0.01422	0.000	0.01262	0.000	1.51597	0.000	1.54305	0.000
93737	Pard6g	6	8	0.052	0.008	0.102	0.037	1.00e+00	0.04087	0.002	0.04185	0.002	3.70480	0.191	3.76708	0.125
664619	4921533I20Rik	2	2	0.052	0.052	0.052	0.000	1.00e+00	0.00613	0.002	0.00626	0.002	0.54249	0.134	0.55218	0.137
235281	Scn3b	1	16	0.052	0.052	0.052	0.000	1.00e+00	0.15686	0.000	0.16014	0.000	13.88929	0.000	14.13503	0.000
217716	Mlh3	9	11	0.052	0.027	0.109	0.027	1.00e+00	0.05673	0.008	0.05883	0.009	5.69404	0.963	5.79822	0.976
107652	Uap1	13	16	0.052	0.022	0.260	0.064	1.00e+00	0.18405	0.038	0.18836	0.042	20.20029	4.216	20.74276	4.777
56176	Pigp	2	11	0.052	0.021	0.083	0.031	1.00e+00	0.14907	0.085	0.15752	0.095	19.08697	8.305	19.60633	8.871
56195	Ptbp2	9	14	0.052	0.011	0.099	0.026	1.00e+00	0.35162	0.123	0.35844	0.124	36.99160	12.466	37.66622	12.697
212167	Pion	4	9	0.052	0.005	0.159	0.063	1.00e+00	0.02910	0.023	0.02903	0.023	3.88011	3.225	4.05765	3.401
19335	Rab23	6	17	0.052	0.000	0.106	0.044	1.00e+00	0.04815	0.019	0.04700	0.018	4.84184	1.608	4.88169	1.516
74374	Clec16a	15	19	0.052	0.010	0.259	0.064	1.00e+00	0.09919	0.023	0.10104	0.025	11.16016	2.505	11.45759	2.710
72701	Zfp618	3	9	0.052	0.004	0.112	0.045	1.00e+00	0.04374	0.002	0.04465	0.002	3.87283	0.174	3.94092	0.174
667410	Gm8615	1	2	0.052	0.052	0.052	0.000	1.00e+00	0.01110	0.000	0.01134	0.000	0.98299	0.000	1.00055	0.000
16515	Kcnj12	1	6	0.052	0.052	0.052	0.000	1.00e+00	0.01885	0.000	0.01924	0.000	1.66925	0.000	1.69816	0.000
68291	Mto1	7	13	0.052	0.030	0.132	0.034	1.00e+00	0.04439	0.022	0.04412	0.023	5.11716	2.589	5.19415	2.629
235072	Sept7	1	13	0.052	0.052	0.052	0.000	1.00e+00	0.09379	0.000	0.09385	0.000	10.42045	0.000	10.60341	0.000
67037	Pmf1	2	12	0.052	0.025	0.079	0.027	1.00e+00	0.03703	0.027	0.03753	0.029	3.96962	2.923	4.09634	3.050
68153	Gtf2e2	15	15	0.052	0.047	0.056	0.003	1.00e+00	0.24118	0.015	0.24850	0.015	26.58098	1.787	27.04596	1.813
244281	Myo16	5	6	0.052	0.010	0.144	0.050	1.00e+00	0.01752	0.005	0.01865	0.005	1.89357	0.371	1.93250	0.409
230696	AU022252	3	3	0.052	0.027	0.064	0.018	1.00e+00	0.06455	0.005	0.06985	0.008	6.78569	0.915	6.91790	1.024
12454	Ccnk	3	12	0.052	0.003	0.106	0.042	1.00e+00	0.13778	0.011	0.14087	0.012	13.30540	0.295	13.55122	0.658
219257	Pcdh20	2	8	0.052	0.025	0.079	0.027	1.00e+00	0.00940	0.000	0.00970	0.000	0.84093	0.015	0.85599	0.031
20044	Rps14	20	20	0.052	0.021	0.345	0.073	1.00e+00	2.01210	0.944	2.09897	0.991	267.22011	128.396	276.75279	133.655
231382	Tmprss11d	1	3	0.052	0.052	0.052	0.000	1.00e+00	0.00627	0.000	0.00691	0.000	0.66142	0.000	0.67323	0.000
68889	Ubac2	5	7	0.051	0.023	0.077	0.017	1.00e+00	0.15336	0.007	0.15551	0.009	15.12910	0.962	15.42134	1.161
100503130	Gm15964	2	2	0.051	0.051	0.051	0.000	1.00e+00	0.16267	0.000	0.16202	0.000	16.54844	0.000	16.84680	0.000
242297	Fam110b	3	19	0.051	0.000	0.127	0.055	1.00e+00	0.07404	0.012	0.07465	0.012	6.60202	0.980	6.70212	0.858
546663	Gm5963	4	4	0.051	0.034	0.101	0.029	1.00e+00	0.09144	0.005	0.09356	0.007	8.09681	0.444	8.25783	0.608
22751	Zfp90	1	8	0.051	0.051	0.051	0.000	1.00e+00	0.09092	0.000	0.09286	0.000	8.05046	0.000	8.19633	0.000
14738	Gpr12	4	4	0.051	0.023	0.087	0.023	1.00e+00	0.01020	0.000	0.01044	0.001	0.90474	0.042	0.92123	0.046
11972	Atp6v0d1	2	8	0.051	0.050	0.052	0.001	1.00e+00	0.78858	0.113	0.81136	0.115	108.07827	10.323	110.06254	10.564
71063	Zfp597	5	8	0.051	0.010	0.094	0.035	1.00e+00	0.05280	0.007	0.05374	0.006	4.68616	0.639	4.75857	0.538
72662	Dis3	9	10	0.051	0.011	0.118	0.037	1.00e+00	0.06665	0.016	0.06849	0.016	7.88163	1.995	8.03515	1.999
71207	Nudt4	5	5	0.051	0.000	0.137	0.058	1.00e+00	0.38669	0.068	0.40277	0.080	38.10457	4.450	38.91517	5.416
14862	Gstm1	1	4	0.051	0.051	0.051	0.000	1.00e+00	0.05839	0.000	0.05683	0.000	8.72177	0.000	8.88009	0.000
22138	Ttn	31	49	0.051	0.000	0.882	0.187	1.00e+00	0.00006	0.000	0.00001	0.000	0.00503	0.012	0.00126	0.007
67785	Zmym4	1	16	0.051	0.051	0.051	0.000	1.00e+00	0.13302	0.000	0.13587	0.000	11.77806	0.000	11.99207	0.000
71091	Cdkl1	3	4	0.051	0.051	0.051	0.000	1.00e+00	0.01164	0.000	0.01214	0.000	1.27601	0.000	1.29975	0.000
14871	Gstt1	3	3	0.051	0.051	0.051	0.000	1.00e+00	0.10098	0.000	0.10143	0.000	10.42232	0.009	10.61234	0.010
100040123	Gm2614	2	2	0.051	0.050	0.052	0.001	1.00e+00	0.32444	0.013	0.33144	0.014	28.72820	1.184	29.25391	1.236
22327	Vbp1	15	15	0.051	0.017	0.216	0.062	1.00e+00	0.49895	0.178	0.52146	0.192	53.63437	17.813	55.36030	18.939
22123	Psmd3	22	22	0.051	0.015	0.191	0.042	1.00e+00	0.43716	0.116	0.44515	0.125	51.46727	13.475	52.72907	14.428
76052	5830445D09Rik	1	1	0.051	0.051	0.051	0.000	1.00e+00	0.01186	0.000	0.01212	0.000	1.05029	0.000	1.06982	0.000
68865	Arv1	1	4	0.051	0.051	0.051	0.000	1.00e+00	0.05915	0.000	0.06307	0.000	6.47235	0.000	6.59222	0.000
218699	Pxk	4	27	0.050	0.002	0.157	0.062	1.00e+00	0.15485	0.084	0.15362	0.083	15.04428	8.114	15.28554	8.273
69976	Galk2	3	16	0.050	0.021	0.104	0.038	1.00e+00	0.12286	0.085	0.12777	0.089	13.33823	9.255	13.84387	9.616
20788	Srebf2	11	13	0.050	0.005	0.258	0.068	1.00e+00	0.11892	0.047	0.12213	0.051	12.71548	4.468	13.04828	4.746
18211	Ntrk1	4	6	0.050	0.050	0.052	0.001	1.00e+00	0.03301	0.001	0.03587	0.001	3.93153	0.067	4.00485	0.066
80795	Selk	2	8	0.050	0.011	0.088	0.038	1.00e+00	0.52417	0.235	0.54917	0.258	57.45717	20.722	59.14154	22.684
231630	Ficd	5	6	0.050	0.035	0.111	0.030	1.00e+00	0.04985	0.005	0.05161	0.006	4.53389	0.421	4.62896	0.510
100226	Stx12	2	14	0.050	0.025	0.075	0.025	1.00e+00	0.19173	0.029	0.20019	0.034	27.09278	4.668	27.69284	5.241
76967	2700049A03Rik	10	10	0.050	0.009	0.260	0.072	1.00e+00	0.03864	0.010	0.03943	0.010	4.35966	1.008	4.48214	1.141
74383	Ubap2l	3	35	0.050	0.003	0.093	0.037	1.00e+00	0.10480	0.014	0.10726	0.020	14.24891	4.093	14.53560	4.193
71799	Ptcd1	11	14	0.050	0.005	0.142	0.031	1.00e+00	0.15439	0.049	0.15534	0.052	14.73570	4.305	15.10056	4.672
22746	Zfp85-rs1	3	3	0.050	0.046	0.056	0.004	1.00e+00	0.02798	0.000	0.02910	0.000	2.54484	0.028	2.59411	0.037
67201	Glod4	2	16	0.050	0.028	0.071	0.022	1.00e+00	0.30513	0.030	0.31268	0.035	36.49578	2.543	37.24372	3.155
28088	D10Wsu52e	2	18	0.050	0.016	0.084	0.034	1.00e+00	0.18158	0.048	0.18848	0.048	21.65714	3.645	21.98365	3.195
56320	Dbn1	7	15	0.050	0.002	0.126	0.044	1.00e+00	0.46649	0.088	0.48461	0.102	55.55413	8.079	56.87978	9.823
225164	Mib1	3	18	0.050	0.002	0.145	0.067	1.00e+00	0.03074	0.015	0.03308	0.018	3.71363	1.907	3.87723	2.055
217218	Atxn7l3	11	12	0.050	0.042	0.073	0.008	1.00e+00	0.30429	0.018	0.30865	0.018	29.81227	1.225	30.37648	1.322
53414	Bysl	10	10	0.050	0.006	0.089	0.033	1.00e+00	0.11895	0.011	0.12190	0.013	12.03484	1.229	12.27136	1.285
75788	Smurf1	7	10	0.050	0.038	0.075	0.012	1.00e+00	0.10524	0.007	0.10854	0.007	10.34695	0.615	10.53948	0.601
74318	Hopx	3	10	0.050	0.049	0.053	0.002	1.00e+00	0.28713	0.006	0.30083	0.006	30.33502	0.598	30.90077	0.642
214895	Lman2l	12	12	0.050	0.013	0.208	0.051	1.00e+00	0.15635	0.064	0.16212	0.067	15.74987	6.347	16.23352	6.661
14911	Thumpd3	1	10	0.050	0.050	0.050	0.000	1.00e+00	0.08362	0.000	0.08531	0.000	8.17757	0.000	8.33204	0.000
22591	Xpc	8	9	0.050	0.017	0.243	0.073	1.00e+00	0.06261	0.016	0.06345	0.018	6.59183	1.525	6.73531	1.649
22223	Uchl1	7	7	0.050	0.010	0.280	0.094	1.00e+00	1.22765	0.494	1.25816	0.511	146.08349	58.831	152.77586	61.839
67669	l7Rn6	2	10	0.050	0.049	0.051	0.001	1.00e+00	0.15369	0.040	0.15445	0.039	17.71570	4.893	18.04660	4.972
76937	2810429I04Rik	4	8	0.050	0.041	0.063	0.009	1.00e+00	0.00856	0.004	0.00800	0.004	0.88626	0.443	0.90575	0.457
69094	Tmem160	5	6	0.050	0.038	0.060	0.008	1.00e+00	0.18069	0.031	0.18147	0.031	17.23302	2.949	17.55788	2.973
232906	Grlf1	2	10	0.050	0.015	0.085	0.035	1.00e+00	0.11807	0.100	0.12321	0.105	10.45423	8.859	10.87659	9.290
215900	Fam26f	1	5	0.049	0.049	0.049	0.000	1.00e+00	0.00595	0.000	0.00615	0.000	0.56158	0.000	0.57272	0.000
66887	Lonp2	18	24	0.049	0.002	0.301	0.063	1.00e+00	0.23399	0.061	0.23451	0.062	26.11141	6.938	26.73627	7.372
71890	Mad2l2	9	11	0.049	0.015	0.170	0.047	1.00e+00	0.07763	0.021	0.08073	0.023	10.28127	2.429	10.53000	2.621
67455	Klhl13	9	14	0.049	0.033	0.088	0.017	1.00e+00	0.11220	0.005	0.11277	0.005	10.51019	0.337	10.71264	0.294
66266	Eapp	10	10	0.049	0.024	0.081	0.022	1.00e+00	0.19758	0.076	0.20603	0.081	22.20804	9.225	22.64812	9.380
68971	1500001M20Rik	4	12	0.049	0.025	0.112	0.037	1.00e+00	0.04840	0.018	0.04881	0.020	5.82057	2.116	5.93568	2.189
94190	Ophn1	2	26	0.049	0.017	0.081	0.032	1.00e+00	0.02203	0.004	0.02546	0.006	3.06548	0.909	3.14651	0.996
100502679	Gm15577	4	4	0.049	0.049	0.049	0.000	1.00e+00	0.00395	0.000	0.00404	0.000	0.34973	0.000	0.35667	0.000
